year,province_code,province_name_ko,province_name_en,sex,age_group,population,population_type,reference_date
2020,44,충청남도,Chungcheongnam-do,female,70-74,48875,registered,2020-12-31
2020,44,충청남도,Chungcheongnam-do,female,75-79,44957,registered,2020-12-31
2020,44,충청남도,Chungcheongnam-do,female,80-84,39802,registered,2020-12-31
2020,44,충청남도,Chungcheongnam-do,female,85+,36825,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,male,0-4,28653,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,male,5-9,38703,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,male,10-14,41309,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,male,15-19,45499,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,male,20-24,59363,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,male,25-29,52717,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,male,30-34,42269,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,male,35-39,55660,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,male,40-44,63011,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,male,45-49,75935,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,male,50-54,84480,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,male,55-59,83610,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,male,60-64,79664,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,male,65-69,57527,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,male,70-74,48265,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,male,75-79,36114,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,male,80-84,24536,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,male,85+,13300,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,female,0-4,27381,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,female,5-9,37465,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,female,10-14,38820,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,female,15-19,41680,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,female,20-24,47230,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,female,25-29,41399,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,female,30-34,37942,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,female,35-39,50193,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,female,40-44,55911,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,female,45-49,64892,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,female,50-54,71238,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,female,55-59,74351,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,female,60-64,76294,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,female,65-69,58892,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,female,70-74,54459,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,female,75-79,54068,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,female,80-84,47889,registered,2020-12-31
2020,46,전라남도,Jeollanam-do,female,85+,40830,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,male,0-4,41099,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,male,5-9,56630,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,male,10-14,56781,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,male,15-19,61889,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,male,20-24,82032,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,male,25-29,78798,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,male,30-34,70453,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,male,35-39,84830,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,male,40-44,92493,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,male,45-49,107713,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,male,50-54,117637,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,male,55-59,120105,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,male,60-64,116764,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,male,65-69,86177,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,male,70-74,62666,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,male,75-79,44810,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,male,80-84,30755,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,male,85+,17579,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,female,0-4,38962,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,female,5-9,52870,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,female,10-14,52323,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,female,15-19,54931,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,female,20-24,63858,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,female,25-29,59475,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,female,30-34,58142,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,female,35-39,77692,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,female,40-44,84301,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,female,45-49,99001,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,female,50-54,108481,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,female,55-59,113439,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,female,60-64,115008,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,female,65-69,91301,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,female,70-74,68561,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,female,75-79,65374,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,female,80-84,57121,registered,2020-12-31
2020,47,경상북도,Gyeongsangbuk-do,female,85+,49371,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,male,0-4,56228,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,male,5-9,81911,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,male,10-14,83259,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,male,15-19,86372,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,male,20-24,108252,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,male,25-29,102259,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,male,30-34,90934,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,male,35-39,117978,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,male,40-44,129968,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,male,45-49,146144,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,male,50-54,152535,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,male,55-59,144714,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,male,60-64,135870,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,male,65-69,94146,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,male,70-74,64986,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,male,75-79,43450,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,male,80-84,27592,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,male,85+,14825,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,female,0-4,53292,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,female,5-9,77335,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,female,10-14,77597,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,female,15-19,76986,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,female,20-24,86129,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,female,25-29,81796,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,female,30-34,79979,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,female,35-39,110667,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,female,40-44,122125,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,female,45-49,137986,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,female,50-54,145416,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,female,55-59,139783,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,female,60-64,134443,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,female,65-69,98272,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,female,70-74,73263,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,female,75-79,63492,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,female,80-84,53760,registered,2020-12-31
2020,48,경상남도,Gyeongsangnam-do,female,85+,46472,registered,2020-12-31
2020,50,제주특별자치도,Jeju,male,0-4,12846,registered,2020-12-31
2020,50,제주특별자치도,Jeju,male,5-9,18122,registered,2020-12-31
2020,50,제주특별자치도,Jeju,male,10-14,18381,registered,2020-12-31
2020,50,제주특별자치도,Jeju,male,15-19,18587,registered,2020-12-31
2020,50,제주특별자치도,Jeju,male,20-24,22024,registered,2020-12-31
2020,50,제주특별자치도,Jeju,male,25-29,21684,registered,2020-12-31
2020,50,제주특별자치도,Jeju,male,30-34,17925,registered,2020-12-31
2020,50,제주특별자치도,Jeju,male,35-39,23863,registered,2020-12-31
2020,50,제주특별자치도,Jeju,male,40-44,26639,registered,2020-12-31
2020,50,제주특별자치도,Jeju,male,45-49,31330,registered,2020-12-31
2020,50,제주특별자치도,Jeju,male,50-54,30841,registered,2020-12-31
2020,50,제주특별자치도,Jeju,male,55-59,27505,registered,2020-12-31
2020,50,제주특별자치도,Jeju,male,60-64,23863,registered,2020-12-31
2020,50,제주특별자치도,Jeju,male,65-69,15692,registered,2020-12-31
2020,50,제주특별자치도,Jeju,male,70-74,11921,registered,2020-12-31
2020,50,제주특별자치도,Jeju,male,75-79,8773,registered,2020-12-31
2020,50,제주특별자치도,Jeju,male,80-84,5505,registered,2020-12-31
2020,50,제주특별자치도,Jeju,male,85+,3108,registered,2020-12-31
2020,50,제주특별자치도,Jeju,female,0-4,12172,registered,2020-12-31
2020,50,제주특별자치도,Jeju,female,5-9,17157,registered,2020-12-31
2020,50,제주특별자치도,Jeju,female,10-14,17111,registered,2020-12-31
2020,50,제주특별자치도,Jeju,female,15-19,16582,registered,2020-12-31
2020,50,제주특별자치도,Jeju,female,20-24,19472,registered,2020-12-31
2020,50,제주특별자치도,Jeju,female,25-29,19566,registered,2020-12-31
2020,50,제주특별자치도,Jeju,female,30-34,17120,registered,2020-12-31
2020,50,제주특별자치도,Jeju,female,35-39,23647,registered,2020-12-31
2020,50,제주특별자치도,Jeju,female,40-44,25544,registered,2020-12-31
2020,50,제주특별자치도,Jeju,female,45-49,28863,registered,2020-12-31
2020,50,제주특별자치도,Jeju,female,50-54,28195,registered,2020-12-31
2020,50,제주특별자치도,Jeju,female,55-59,25860,registered,2020-12-31
2020,50,제주특별자치도,Jeju,female,60-64,23582,registered,2020-12-31
2020,50,제주특별자치도,Jeju,female,65-69,16624,registered,2020-12-31
2020,50,제주특별자치도,Jeju,female,70-74,13531,registered,2020-12-31
2020,50,제주특별자치도,Jeju,female,75-79,11366,registered,2020-12-31
2020,50,제주특별자치도,Jeju,female,80-84,9512,registered,2020-12-31
2020,50,제주특별자치도,Jeju,female,85+,10122,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,male,0-4,23169,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,male,5-9,30861,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,male,10-14,33545,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,male,15-19,38010,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,male,20-24,52059,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,male,25-29,49246,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,male,30-34,40430,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,male,35-39,46993,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,male,40-44,51983,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,male,45-49,63293,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,male,50-54,68677,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,male,55-59,68984,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,male,60-64,70873,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,male,65-69,49281,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,male,70-74,32729,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,male,75-79,28001,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,male,80-84,18746,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,male,85+,9625,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,female,0-4,22040,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,female,5-9,29528,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,female,10-14,31331,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,female,15-19,34622,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,female,20-24,41495,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,female,25-29,37215,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,female,30-34,34648,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,female,35-39,44278,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,female,40-44,50283,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,female,45-49,58819,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,female,50-54,63336,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,female,55-59,66818,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,female,60-64,70613,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,female,65-69,50811,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,female,70-74,37147,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,female,75-79,37582,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,female,80-84,30149,registered,2020-12-31
2020,51,강원특별자치도,Gangwon State,female,85+,25620,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,male,0-4,26306,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,male,5-9,39696,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,male,10-14,42897,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,male,15-19,47706,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,male,20-24,60484,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,male,25-29,53725,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,male,30-34,43329,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,male,35-39,54136,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,male,40-44,62300,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,male,45-49,76030,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,male,50-54,78938,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,male,55-59,75950,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,male,60-64,72891,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,male,65-69,53421,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,male,70-74,44102,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,male,75-79,31053,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,male,80-84,20914,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,male,85+,12996,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,female,0-4,25192,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,female,5-9,37498,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,female,10-14,40240,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,female,15-19,44120,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,female,20-24,51795,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,female,25-29,45460,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,female,30-34,39700,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,female,35-39,51847,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,female,40-44,59319,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,female,45-49,70628,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,female,50-54,72604,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,female,55-59,72030,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,female,60-64,73080,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,female,65-69,56437,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,female,70-74,50386,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,female,75-79,44799,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,female,80-84,37456,registered,2020-12-31
2020,52,전북특별자치도,Jeonbuk State,female,85+,34639,registered,2020-12-31
2025,11,서울특별시,Seoul,male,0-4,103725,registered,2025-12-31
2025,11,서울특별시,Seoul,male,5-9,132743,registered,2025-12-31
2025,11,서울특별시,Seoul,male,10-14,177722,registered,2025-12-31
2025,11,서울특별시,Seoul,male,15-19,188947,registered,2025-12-31
2025,11,서울특별시,Seoul,male,20-24,229246,registered,2025-12-31
2025,11,서울특별시,Seoul,male,25-29,357481,registered,2025-12-31
2025,11,서울특별시,Seoul,male,30-34,405292,registered,2025-12-31
2025,11,서울특별시,Seoul,male,35-39,326058,registered,2025-12-31
2025,11,서울특별시,Seoul,male,40-44,338686,registered,2025-12-31
2025,11,서울특별시,Seoul,male,45-49,335490,registered,2025-12-31
2025,11,서울특별시,Seoul,male,50-54,367811,registered,2025-12-31
2025,11,서울특별시,Seoul,male,55-59,354113,registered,2025-12-31
2025,11,서울특별시,Seoul,male,60-64,323312,registered,2025-12-31
2025,11,서울특별시,Seoul,male,65-69,301856,registered,2025-12-31
2025,11,서울특별시,Seoul,male,70-74,216543,registered,2025-12-31
2025,11,서울특별시,Seoul,male,75-79,155913,registered,2025-12-31
2025,11,서울특별시,Seoul,male,80-84,102085,registered,2025-12-31
2025,11,서울특별시,Seoul,male,85+,64076,registered,2025-12-31
2025,11,서울특별시,Seoul,female,0-4,98902,registered,2025-12-31
2025,11,서울특별시,Seoul,female,5-9,125292,registered,2025-12-31
2025,11,서울특별시,Seoul,female,10-14,169094,registered,2025-12-31
2025,11,서울특별시,Seoul,female,15-19,182108,registered,2025-12-31
2025,11,서울특별시,Seoul,female,20-24,262898,registered,2025-12-31
2025,11,서울특별시,Seoul,female,25-29,405260,registered,2025-12-31
2025,11,서울특별시,Seoul,female,30-34,406708,registered,2025-12-31
2025,11,서울특별시,Seoul,female,35-39,324886,registered,2025-12-31
2025,11,서울특별시,Seoul,female,40-44,343969,registered,2025-12-31
2025,11,서울특별시,Seoul,female,45-49,346495,registered,2025-12-31
2025,11,서울특별시,Seoul,female,50-54,378546,registered,2025-12-31
2025,11,서울특별시,Seoul,female,55-59,367244,registered,2025-12-31
2025,11,서울특별시,Seoul,female,60-64,347418,registered,2025-12-31
2025,11,서울특별시,Seoul,female,65-69,346257,registered,2025-12-31
2025,11,서울특별시,Seoul,female,70-74,258678,registered,2025-12-31
2025,11,서울특별시,Seoul,female,75-79,196131,registered,2025-12-31
2025,11,서울특별시,Seoul,female,80-84,137999,registered,2025-12-31
2025,11,서울특별시,Seoul,female,85+,120564,registered,2025-12-31
2025,26,부산광역시,Busan,male,0-4,36052,registered,2025-12-31
2025,26,부산광역시,Busan,male,5-9,50954,registered,2025-12-31
2025,26,부산광역시,Busan,male,10-14,69378,registered,2025-12-31
2025,26,부산광역시,Busan,male,15-19,66322,registered,2025-12-31
2025,26,부산광역시,Busan,male,20-24,76230,registered,2025-12-31
2025,26,부산광역시,Busan,male,25-29,96317,registered,2025-12-31
2025,26,부산광역시,Busan,male,30-34,106485,registered,2025-12-31
2025,26,부산광역시,Busan,male,35-39,94302,registered,2025-12-31
2025,26,부산광역시,Busan,male,40-44,113161,registered,2025-12-31
2025,26,부산광역시,Busan,male,45-49,119821,registered,2025-12-31
2025,26,부산광역시,Busan,male,50-54,128746,registered,2025-12-31
2025,26,부산광역시,Busan,male,55-59,131107,registered,2025-12-31
2025,26,부산광역시,Busan,male,60-64,128698,registered,2025-12-31
2025,26,부산광역시,Busan,male,65-69,130682,registered,2025-12-31
2025,26,부산광역시,Busan,male,70-74,97289,registered,2025-12-31
2025,26,부산광역시,Busan,male,75-79,66370,registered,2025-12-31
2025,26,부산광역시,Busan,male,80-84,40446,registered,2025-12-31
2025,26,부산광역시,Busan,male,85+,23240,registered,2025-12-31
2025,26,부산광역시,Busan,female,0-4,34142,registered,2025-12-31
2025,26,부산광역시,Busan,female,5-9,48749,registered,2025-12-31
2025,26,부산광역시,Busan,female,10-14,65823,registered,2025-12-31
2025,26,부산광역시,Busan,female,15-19,63294,registered,2025-12-31
2025,26,부산광역시,Busan,female,20-24,73999,registered,2025-12-31
2025,26,부산광역시,Busan,female,25-29,92151,registered,2025-12-31
2025,26,부산광역시,Busan,female,30-34,98582,registered,2025-12-31
2025,26,부산광역시,Busan,female,35-39,88928,registered,2025-12-31
2025,26,부산광역시,Busan,female,40-44,110028,registered,2025-12-31
2025,26,부산광역시,Busan,female,45-49,117242,registered,2025-12-31
2025,26,부산광역시,Busan,female,50-54,130429,registered,2025-12-31
2025,26,부산광역시,Busan,female,55-59,138721,registered,2025-12-31
2025,26,부산광역시,Busan,female,60-64,143104,registered,2025-12-31
2025,26,부산광역시,Busan,female,65-69,150398,registered,2025-12-31
2025,26,부산광역시,Busan,female,70-74,116294,registered,2025-12-31
2025,26,부산광역시,Busan,female,75-79,84545,registered,2025-12-31
2025,26,부산광역시,Busan,female,80-84,58665,registered,2025-12-31
2025,26,부산광역시,Busan,female,85+,50906,registered,2025-12-31
2025,27,대구광역시,Daegu,male,0-4,28003,registered,2025-12-31
2025,27,대구광역시,Daegu,male,5-9,40978,registered,2025-12-31
2025,27,대구광역시,Daegu,male,10-14,54402,registered,2025-12-31
2025,27,대구광역시,Daegu,male,15-19,54831,registered,2025-12-31
2025,27,대구광역시,Daegu,male,20-24,60255,registered,2025-12-31
2025,27,대구광역시,Daegu,male,25-29,72511,registered,2025-12-31
2025,27,대구광역시,Daegu,male,30-34,80084,registered,2025-12-31
2025,27,대구광역시,Daegu,male,35-39,72035,registered,2025-12-31
2025,27,대구광역시,Daegu,male,40-44,80619,registered,2025-12-31
2025,27,대구광역시,Daegu,male,45-49,86863,registered,2025-12-31
2025,27,대구광역시,Daegu,male,50-54,98753,registered,2025-12-31
2025,27,대구광역시,Daegu,male,55-59,102366,registered,2025-12-31
2025,27,대구광역시,Daegu,male,60-64,96118,registered,2025-12-31
2025,27,대구광역시,Daegu,male,65-69,85296,registered,2025-12-31
2025,27,대구광역시,Daegu,male,70-74,58587,registered,2025-12-31
2025,27,대구광역시,Daegu,male,75-79,39833,registered,2025-12-31
2025,27,대구광역시,Daegu,male,80-84,24864,registered,2025-12-31
2025,27,대구광역시,Daegu,male,85+,16181,registered,2025-12-31
2025,27,대구광역시,Daegu,female,0-4,26525,registered,2025-12-31
2025,27,대구광역시,Daegu,female,5-9,38808,registered,2025-12-31
2025,27,대구광역시,Daegu,female,10-14,52086,registered,2025-12-31
2025,27,대구광역시,Daegu,female,15-19,51587,registered,2025-12-31
2025,27,대구광역시,Daegu,female,20-24,54752,registered,2025-12-31
2025,27,대구광역시,Daegu,female,25-29,65931,registered,2025-12-31
2025,27,대구광역시,Daegu,female,30-34,70431,registered,2025-12-31
2025,27,대구광역시,Daegu,female,35-39,62551,registered,2025-12-31
2025,27,대구광역시,Daegu,female,40-44,79883,registered,2025-12-31
2025,27,대구광역시,Daegu,female,45-49,88490,registered,2025-12-31
2025,27,대구광역시,Daegu,female,50-54,103473,registered,2025-12-31
2025,27,대구광역시,Daegu,female,55-59,107567,registered,2025-12-31
2025,27,대구광역시,Daegu,female,60-64,103725,registered,2025-12-31
2025,27,대구광역시,Daegu,female,65-69,94738,registered,2025-12-31
2025,27,대구광역시,Daegu,female,70-74,71674,registered,2025-12-31
2025,27,대구광역시,Daegu,female,75-79,52100,registered,2025-12-31
2025,27,대구광역시,Daegu,female,80-84,39202,registered,2025-12-31
2025,27,대구광역시,Daegu,female,85+,36930,registered,2025-12-31
2025,28,인천광역시,Incheon,male,0-4,42513,registered,2025-12-31
2025,28,인천광역시,Incheon,male,5-9,54583,registered,2025-12-31
2025,28,인천광역시,Incheon,male,10-14,70741,registered,2025-12-31
2025,28,인천광역시,Incheon,male,15-19,70599,registered,2025-12-31
2025,28,인천광역시,Incheon,male,20-24,73409,registered,2025-12-31
2025,28,인천광역시,Incheon,male,25-29,101039,registered,2025-12-31
2025,28,인천광역시,Incheon,male,30-34,119506,registered,2025-12-31
2025,28,인천광역시,Incheon,male,35-39,105932,registered,2025-12-31
2025,28,인천광역시,Incheon,male,40-44,121570,registered,2025-12-31
2025,28,인천광역시,Incheon,male,45-49,122983,registered,2025-12-31
2025,28,인천광역시,Incheon,male,50-54,130270,registered,2025-12-31
2025,28,인천광역시,Incheon,male,55-59,127143,registered,2025-12-31
2025,28,인천광역시,Incheon,male,60-64,125135,registered,2025-12-31
2025,28,인천광역시,Incheon,male,65-69,108115,registered,2025-12-31
2025,28,인천광역시,Incheon,male,70-74,65646,registered,2025-12-31
2025,28,인천광역시,Incheon,male,75-79,43228,registered,2025-12-31
2025,28,인천광역시,Incheon,male,80-84,25618,registered,2025-12-31
2025,28,인천광역시,Incheon,male,85+,16256,registered,2025-12-31
2025,28,인천광역시,Incheon,female,0-4,40464,registered,2025-12-31
2025,28,인천광역시,Incheon,female,5-9,51713,registered,2025-12-31
2025,28,인천광역시,Incheon,female,10-14,67362,registered,2025-12-31
2025,28,인천광역시,Incheon,female,15-19,67266,registered,2025-12-31
2025,28,인천광역시,Incheon,female,20-24,69354,registered,2025-12-31
2025,28,인천광역시,Incheon,female,25-29,94364,registered,2025-12-31
2025,28,인천광역시,Incheon,female,30-34,108171,registered,2025-12-31
2025,28,인천광역시,Incheon,female,35-39,97918,registered,2025-12-31
2025,28,인천광역시,Incheon,female,40-44,113537,registered,2025-12-31
2025,28,인천광역시,Incheon,female,45-49,116092,registered,2025-12-31
2025,28,인천광역시,Incheon,female,50-54,127036,registered,2025-12-31
2025,28,인천광역시,Incheon,female,55-59,130941,registered,2025-12-31
2025,28,인천광역시,Incheon,female,60-64,127308,registered,2025-12-31
2025,28,인천광역시,Incheon,female,65-69,112802,registered,2025-12-31
2025,28,인천광역시,Incheon,female,70-74,72902,registered,2025-12-31
2025,28,인천광역시,Incheon,female,75-79,52251,registered,2025-12-31
2025,28,인천광역시,Incheon,female,80-84,38538,registered,2025-12-31
2025,28,인천광역시,Incheon,female,85+,39656,registered,2025-12-31
2025,29,광주광역시,Gwangju,male,0-4,17640,registered,2025-12-31
2025,29,광주광역시,Gwangju,male,5-9,26250,registered,2025-12-31
2025,29,광주광역시,Gwangju,male,10-14,36270,registered,2025-12-31
2025,29,광주광역시,Gwangju,male,15-19,37958,registered,2025-12-31
2025,29,광주광역시,Gwangju,male,20-24,40401,registered,2025-12-31
2025,29,광주광역시,Gwangju,male,25-29,48678,registered,2025-12-31
2025,29,광주광역시,Gwangju,male,30-34,49728,registered,2025-12-31
