Country,year,province_name_en,sex,age_group,population,age_start,age_group_order,broad_age_group
Thailand,2010,Chumphon,female,0-4,14815,0,0,child_0_14
Thailand,2010,Chumphon,female,5-9,15009,5,1,child_0_14
Thailand,2010,Chumphon,female,10-14,17458,10,2,child_0_14
Thailand,2010,Chumphon,female,15-19,17843,15,3,working_age_15_64
Thailand,2010,Chumphon,female,20-24,17739,20,4,working_age_15_64
Thailand,2010,Chumphon,female,25-29,18788,25,5,working_age_15_64
Thailand,2010,Chumphon,female,30-34,19363,30,6,working_age_15_64
Thailand,2010,Chumphon,female,35-39,20554,35,7,working_age_15_64
Thailand,2010,Chumphon,female,40-44,20718,40,8,working_age_15_64
Thailand,2010,Chumphon,female,45-49,18754,45,9,working_age_15_64
Thailand,2010,Chumphon,female,50-54,15859,50,10,working_age_15_64
Thailand,2010,Chumphon,female,55-59,12183,55,11,working_age_15_64
Thailand,2010,Chumphon,female,60-64,9240,60,12,working_age_15_64
Thailand,2010,Chumphon,female,65-69,7019,65,13,older_adult_65_plus
Thailand,2010,Chumphon,female,70-74,6447,70,14,older_adult_65_plus
Thailand,2010,Chumphon,female,75-79,5399,75,15,older_adult_65_plus
Thailand,2010,Chumphon,female,80-84,3593,80,16,older_adult_65_plus
Thailand,2010,Chumphon,female,85+,2587,85,17,older_adult_65_plus
Thailand,2010,Songkhla,male,0-4,50099,0,0,child_0_14
Thailand,2010,Songkhla,male,5-9,50213,5,1,child_0_14
Thailand,2010,Songkhla,male,10-14,53280,10,2,child_0_14
Thailand,2010,Songkhla,male,15-19,54843,15,3,working_age_15_64
Thailand,2010,Songkhla,male,20-24,53223,20,4,working_age_15_64
Thailand,2010,Songkhla,male,25-29,55429,25,5,working_age_15_64
Thailand,2010,Songkhla,male,30-34,54256,30,6,working_age_15_64
Thailand,2010,Songkhla,male,35-39,52149,35,7,working_age_15_64
Thailand,2010,Songkhla,male,40-44,48257,40,8,working_age_15_64
Thailand,2010,Songkhla,male,45-49,44605,45,9,working_age_15_64
Thailand,2010,Songkhla,male,50-54,36381,50,10,working_age_15_64
Thailand,2010,Songkhla,male,55-59,28694,55,11,working_age_15_64
Thailand,2010,Songkhla,male,60-64,20983,60,12,working_age_15_64
Thailand,2010,Songkhla,male,65-69,15503,65,13,older_adult_65_plus
Thailand,2010,Songkhla,male,70-74,13251,70,14,older_adult_65_plus
Thailand,2010,Songkhla,male,75-79,9006,75,15,older_adult_65_plus
Thailand,2010,Songkhla,male,80-84,5518,80,16,older_adult_65_plus
Thailand,2010,Songkhla,male,85+,3629,85,17,older_adult_65_plus
Thailand,2010,Songkhla,female,0-4,46893,0,0,child_0_14
Thailand,2010,Songkhla,female,5-9,47706,5,1,child_0_14
Thailand,2010,Songkhla,female,10-14,50427,10,2,child_0_14
Thailand,2010,Songkhla,female,15-19,52279,15,3,working_age_15_64
Thailand,2010,Songkhla,female,20-24,53805,20,4,working_age_15_64
Thailand,2010,Songkhla,female,25-29,55400,25,5,working_age_15_64
Thailand,2010,Songkhla,female,30-34,56643,30,6,working_age_15_64
Thailand,2010,Songkhla,female,35-39,56725,35,7,working_age_15_64
Thailand,2010,Songkhla,female,40-44,53027,40,8,working_age_15_64
Thailand,2010,Songkhla,female,45-49,50041,45,9,working_age_15_64
Thailand,2010,Songkhla,female,50-54,41610,50,10,working_age_15_64
Thailand,2010,Songkhla,female,55-59,33090,55,11,working_age_15_64
Thailand,2010,Songkhla,female,60-64,24743,60,12,working_age_15_64
Thailand,2010,Songkhla,female,65-69,18175,65,13,older_adult_65_plus
Thailand,2010,Songkhla,female,70-74,16631,70,14,older_adult_65_plus
Thailand,2010,Songkhla,female,75-79,12729,75,15,older_adult_65_plus
Thailand,2010,Songkhla,female,80-84,8098,80,16,older_adult_65_plus
Thailand,2010,Songkhla,female,85+,5922,85,17,older_adult_65_plus
Thailand,2010,Satun,male,0-4,12946,0,0,child_0_14
Thailand,2010,Satun,male,5-9,12468,5,1,child_0_14
Thailand,2010,Satun,male,10-14,12959,10,2,child_0_14
Thailand,2010,Satun,male,15-19,13068,15,3,working_age_15_64
Thailand,2010,Satun,male,20-24,12797,20,4,working_age_15_64
Thailand,2010,Satun,male,25-29,13064,25,5,working_age_15_64
Thailand,2010,Satun,male,30-34,12239,30,6,working_age_15_64
Thailand,2010,Satun,male,35-39,11545,35,7,working_age_15_64
Thailand,2010,Satun,male,40-44,10573,40,8,working_age_15_64
Thailand,2010,Satun,male,45-49,9223,45,9,working_age_15_64
Thailand,2010,Satun,male,50-54,7421,50,10,working_age_15_64
Thailand,2010,Satun,male,55-59,5842,55,11,working_age_15_64
Thailand,2010,Satun,male,60-64,3959,60,12,working_age_15_64
Thailand,2010,Satun,male,65-69,3036,65,13,older_adult_65_plus
Thailand,2010,Satun,male,70-74,2687,70,14,older_adult_65_plus
Thailand,2010,Satun,male,75-79,1758,75,15,older_adult_65_plus
Thailand,2010,Satun,male,80-84,1023,80,16,older_adult_65_plus
Thailand,2010,Satun,male,85+,551,85,17,older_adult_65_plus
Thailand,2010,Satun,female,0-4,12227,0,0,child_0_14
Thailand,2010,Satun,female,5-9,12023,5,1,child_0_14
Thailand,2010,Satun,female,10-14,11994,10,2,child_0_14
Thailand,2010,Satun,female,15-19,12264,15,3,working_age_15_64
Thailand,2010,Satun,female,20-24,12486,20,4,working_age_15_64
Thailand,2010,Satun,female,25-29,12793,25,5,working_age_15_64
Thailand,2010,Satun,female,30-34,11939,30,6,working_age_15_64
Thailand,2010,Satun,female,35-39,12091,35,7,working_age_15_64
Thailand,2010,Satun,female,40-44,11052,40,8,working_age_15_64
Thailand,2010,Satun,female,45-49,9992,45,9,working_age_15_64
Thailand,2010,Satun,female,50-54,7827,50,10,working_age_15_64
Thailand,2010,Satun,female,55-59,6290,55,11,working_age_15_64
Thailand,2010,Satun,female,60-64,4214,60,12,working_age_15_64
Thailand,2010,Satun,female,65-69,3266,65,13,older_adult_65_plus
Thailand,2010,Satun,female,70-74,3135,70,14,older_adult_65_plus
Thailand,2010,Satun,female,75-79,2195,75,15,older_adult_65_plus
Thailand,2010,Satun,female,80-84,1428,80,16,older_adult_65_plus
Thailand,2010,Satun,female,85+,864,85,17,older_adult_65_plus
Thailand,2010,Trang,male,0-4,22476,0,0,child_0_14
Thailand,2010,Trang,male,5-9,22522,5,1,child_0_14
Thailand,2010,Trang,male,10-14,24903,10,2,child_0_14
Thailand,2010,Trang,male,15-19,26254,15,3,working_age_15_64
Thailand,2010,Trang,male,20-24,24367,20,4,working_age_15_64
Thailand,2010,Trang,male,25-29,25917,25,5,working_age_15_64
Thailand,2010,Trang,male,30-34,25709,30,6,working_age_15_64
Thailand,2010,Trang,male,35-39,24394,35,7,working_age_15_64
Thailand,2010,Trang,male,40-44,23106,40,8,working_age_15_64
Thailand,2010,Trang,male,45-49,22006,45,9,working_age_15_64
Thailand,2010,Trang,male,50-54,17603,50,10,working_age_15_64
Thailand,2010,Trang,male,55-59,13339,55,11,working_age_15_64
Thailand,2010,Trang,male,60-64,9029,60,12,working_age_15_64
Thailand,2010,Trang,male,65-69,6517,65,13,older_adult_65_plus
Thailand,2010,Trang,male,70-74,5954,70,14,older_adult_65_plus
Thailand,2010,Trang,male,75-79,4190,75,15,older_adult_65_plus
Thailand,2010,Trang,male,80-84,2508,80,16,older_adult_65_plus
Thailand,2010,Trang,male,85+,1449,85,17,older_adult_65_plus
Thailand,2010,Trang,female,0-4,21188,0,0,child_0_14
Thailand,2010,Trang,female,5-9,20700,5,1,child_0_14
Thailand,2010,Trang,female,10-14,23725,10,2,child_0_14
Thailand,2010,Trang,female,15-19,25088,15,3,working_age_15_64
Thailand,2010,Trang,female,20-24,24531,20,4,working_age_15_64
Thailand,2010,Trang,female,25-29,26088,25,5,working_age_15_64
Thailand,2010,Trang,female,30-34,26020,30,6,working_age_15_64
Thailand,2010,Trang,female,35-39,25699,35,7,working_age_15_64
Thailand,2010,Trang,female,40-44,24680,40,8,working_age_15_64
Thailand,2010,Trang,female,45-49,23200,45,9,working_age_15_64
Thailand,2010,Trang,female,50-54,19188,50,10,working_age_15_64
Thailand,2010,Trang,female,55-59,15447,55,11,working_age_15_64
Thailand,2010,Trang,female,60-64,10533,60,12,working_age_15_64
Thailand,2010,Trang,female,65-69,8142,65,13,older_adult_65_plus
Thailand,2010,Trang,female,70-74,7372,70,14,older_adult_65_plus
Thailand,2010,Trang,female,75-79,6058,75,15,older_adult_65_plus
Thailand,2010,Trang,female,80-84,3900,80,16,older_adult_65_plus
Thailand,2010,Trang,female,85+,2710,85,17,older_adult_65_plus
Thailand,2010,Phatthalung,male,0-4,16603,0,0,child_0_14
Thailand,2010,Phatthalung,male,5-9,16357,5,1,child_0_14
Thailand,2010,Phatthalung,male,10-14,19007,10,2,child_0_14
Thailand,2010,Phatthalung,male,15-19,20493,15,3,working_age_15_64
Thailand,2010,Phatthalung,male,20-24,18737,20,4,working_age_15_64
Thailand,2010,Phatthalung,male,25-29,20935,25,5,working_age_15_64
Thailand,2010,Phatthalung,male,30-34,21244,30,6,working_age_15_64
Thailand,2010,Phatthalung,male,35-39,20897,35,7,working_age_15_64
Thailand,2010,Phatthalung,male,40-44,19603,40,8,working_age_15_64
Thailand,2010,Phatthalung,male,45-49,17522,45,9,working_age_15_64
Thailand,2010,Phatthalung,male,50-54,14370,50,10,working_age_15_64
Thailand,2010,Phatthalung,male,55-59,11426,55,11,working_age_15_64
Thailand,2010,Phatthalung,male,60-64,9078,60,12,working_age_15_64
Thailand,2010,Phatthalung,male,65-69,7142,65,13,older_adult_65_plus
Thailand,2010,Phatthalung,male,70-74,5725,70,14,older_adult_65_plus
Thailand,2010,Phatthalung,male,75-79,4022,75,15,older_adult_65_plus
Thailand,2010,Phatthalung,male,80-84,2382,80,16,older_adult_65_plus
Thailand,2010,Phatthalung,male,85+,1564,85,17,older_adult_65_plus
Thailand,2010,Phatthalung,female,0-4,15889,0,0,child_0_14
Thailand,2010,Phatthalung,female,5-9,15359,5,1,child_0_14
Thailand,2010,Phatthalung,female,10-14,17665,10,2,child_0_14
Thailand,2010,Phatthalung,female,15-19,18891,15,3,working_age_15_64
Thailand,2010,Phatthalung,female,20-24,18142,20,4,working_age_15_64
Thailand,2010,Phatthalung,female,25-29,20302,25,5,working_age_15_64
Thailand,2010,Phatthalung,female,30-34,20932,30,6,working_age_15_64
Thailand,2010,Phatthalung,female,35-39,21836,35,7,working_age_15_64
Thailand,2010,Phatthalung,female,40-44,20714,40,8,working_age_15_64
Thailand,2010,Phatthalung,female,45-49,18634,45,9,working_age_15_64
Thailand,2010,Phatthalung,female,50-54,16187,50,10,working_age_15_64
Thailand,2010,Phatthalung,female,55-59,13338,55,11,working_age_15_64
Thailand,2010,Phatthalung,female,60-64,11059,60,12,working_age_15_64
Thailand,2010,Phatthalung,female,65-69,8732,65,13,older_adult_65_plus
Thailand,2010,Phatthalung,female,70-74,7141,70,14,older_adult_65_plus
Thailand,2010,Phatthalung,female,75-79,5797,75,15,older_adult_65_plus
Thailand,2010,Phatthalung,female,80-84,3794,80,16,older_adult_65_plus
Thailand,2010,Phatthalung,female,85+,2977,85,17,older_adult_65_plus
Thailand,2010,Pattani,male,0-4,31808,0,0,child_0_14
Thailand,2010,Pattani,male,5-9,31097,5,1,child_0_14
Thailand,2010,Pattani,male,10-14,32174,10,2,child_0_14
Thailand,2010,Pattani,male,15-19,31323,15,3,working_age_15_64
Thailand,2010,Pattani,male,20-24,28850,20,4,working_age_15_64
Thailand,2010,Pattani,male,25-29,25961,25,5,working_age_15_64
Thailand,2010,Pattani,male,30-34,23286,30,6,working_age_15_64
Thailand,2010,Pattani,male,35-39,21589,35,7,working_age_15_64
Thailand,2010,Pattani,male,40-44,20068,40,8,working_age_15_64
Thailand,2010,Pattani,male,45-49,18241,45,9,working_age_15_64
Thailand,2010,Pattani,male,50-54,13442,50,10,working_age_15_64
Thailand,2010,Pattani,male,55-59,11756,55,11,working_age_15_64
Thailand,2010,Pattani,male,60-64,8771,60,12,working_age_15_64
Thailand,2010,Pattani,male,65-69,6297,65,13,older_adult_65_plus
Thailand,2010,Pattani,male,70-74,5776,70,14,older_adult_65_plus
Thailand,2010,Pattani,male,75-79,4087,75,15,older_adult_65_plus
Thailand,2010,Pattani,male,80-84,2436,80,16,older_adult_65_plus
Thailand,2010,Pattani,male,85+,2021,85,17,older_adult_65_plus
Thailand,2010,Pattani,female,0-4,30076,0,0,child_0_14
Thailand,2010,Pattani,female,5-9,29598,5,1,child_0_14
Thailand,2010,Pattani,female,10-14,30811,10,2,child_0_14
Thailand,2010,Pattani,female,15-19,30219,15,3,working_age_15_64
Thailand,2010,Pattani,female,20-24,27636,20,4,working_age_15_64
Thailand,2010,Pattani,female,25-29,24837,25,5,working_age_15_64
Thailand,2010,Pattani,female,30-34,23261,30,6,working_age_15_64
Thailand,2010,Pattani,female,35-39,22307,35,7,working_age_15_64
Thailand,2010,Pattani,female,40-44,21549,40,8,working_age_15_64
Thailand,2010,Pattani,female,45-49,20210,45,9,working_age_15_64
Thailand,2010,Pattani,female,50-54,14914,50,10,working_age_15_64
Thailand,2010,Pattani,female,55-59,13653,55,11,working_age_15_64
Thailand,2010,Pattani,female,60-64,9835,60,12,working_age_15_64
Thailand,2010,Pattani,female,65-69,7802,65,13,older_adult_65_plus
Thailand,2010,Pattani,female,70-74,8157,70,14,older_adult_65_plus
Thailand,2010,Pattani,female,75-79,5973,75,15,older_adult_65_plus
Thailand,2010,Pattani,female,80-84,3661,80,16,older_adult_65_plus
Thailand,2010,Pattani,female,85+,3132,85,17,older_adult_65_plus
Thailand,2010,Yala,male,0-4,23095,0,0,child_0_14
Thailand,2010,Yala,male,5-9,22697,5,1,child_0_14
Thailand,2010,Yala,male,10-14,23704,10,2,child_0_14
Thailand,2010,Yala,male,15-19,23473,15,3,working_age_15_64
Thailand,2010,Yala,male,20-24,20769,20,4,working_age_15_64
Thailand,2010,Yala,male,25-29,18946,25,5,working_age_15_64
Thailand,2010,Yala,male,30-34,17463,30,6,working_age_15_64
Thailand,2010,Yala,male,35-39,15871,35,7,working_age_15_64
Thailand,2010,Yala,male,40-44,15614,40,8,working_age_15_64
Thailand,2010,Yala,male,45-49,14871,45,9,working_age_15_64
Thailand,2010,Yala,male,50-54,10753,50,10,working_age_15_64
Thailand,2010,Yala,male,55-59,9287,55,11,working_age_15_64
Thailand,2010,Yala,male,60-64,6471,60,12,working_age_15_64
Thailand,2010,Yala,male,65-69,4879,65,13,older_adult_65_plus
Thailand,2010,Yala,male,70-74,4244,70,14,older_adult_65_plus
Thailand,2010,Yala,male,75-79,2851,75,15,older_adult_65_plus
Thailand,2010,Yala,male,80-84,1508,80,16,older_adult_65_plus
Thailand,2010,Yala,male,85+,1569,85,17,older_adult_65_plus
Thailand,2010,Yala,female,0-4,22135,0,0,child_0_14
Thailand,2010,Yala,female,5-9,21506,5,1,child_0_14
Thailand,2010,Yala,female,10-14,22297,10,2,child_0_14
Thailand,2010,Yala,female,15-19,22499,15,3,working_age_15_64
Thailand,2010,Yala,female,20-24,21401,20,4,working_age_15_64
Thailand,2010,Yala,female,25-29,18662,25,5,working_age_15_64
Thailand,2010,Yala,female,30-34,17585,30,6,working_age_15_64
Thailand,2010,Yala,female,35-39,16882,35,7,working_age_15_64
Thailand,2010,Yala,female,40-44,16542,40,8,working_age_15_64
Thailand,2010,Yala,female,45-49,15831,45,9,working_age_15_64
Thailand,2010,Yala,female,50-54,11492,50,10,working_age_15_64
Thailand,2010,Yala,female,55-59,9928,55,11,working_age_15_64
Thailand,2010,Yala,female,60-64,7346,60,12,working_age_15_64
Thailand,2010,Yala,female,65-69,5203,65,13,older_adult_65_plus
Thailand,2010,Yala,female,70-74,5509,70,14,older_adult_65_plus
Thailand,2010,Yala,female,75-79,3464,75,15,older_adult_65_plus
Thailand,2010,Yala,female,80-84,2008,80,16,older_adult_65_plus
Thailand,2010,Yala,female,85+,2043,85,17,older_adult_65_plus
Thailand,2010,Narathiwat,male,0-4,34710,0,0,child_0_14
Thailand,2010,Narathiwat,male,5-9,34022,5,1,child_0_14
Thailand,2010,Narathiwat,male,10-14,35171,10,2,child_0_14
Thailand,2010,Narathiwat,male,15-19,34376,15,3,working_age_15_64
Thailand,2010,Narathiwat,male,20-24,32258,20,4,working_age_15_64
Thailand,2010,Narathiwat,male,25-29,31714,25,5,working_age_15_64
Thailand,2010,Narathiwat,male,30-34,27096,30,6,working_age_15_64
Thailand,2010,Narathiwat,male,35-39,24700,35,7,working_age_15_64
Thailand,2010,Narathiwat,male,40-44,23359,40,8,working_age_15_64
Thailand,2010,Narathiwat,male,45-49,21270,45,9,working_age_15_64
Thailand,2010,Narathiwat,male,50-54,15194,50,10,working_age_15_64
Thailand,2010,Narathiwat,male,55-59,13636,55,11,working_age_15_64
Thailand,2010,Narathiwat,male,60-64,9855,60,12,working_age_15_64
Thailand,2010,Narathiwat,male,65-69,6622,65,13,older_adult_65_plus
Thailand,2010,Narathiwat,male,70-74,5442,70,14,older_adult_65_plus
Thailand,2010,Narathiwat,male,75-79,4058,75,15,older_adult_65_plus
Thailand,2010,Narathiwat,male,80-84,2361,80,16,older_adult_65_plus
Thailand,2010,Narathiwat,male,85+,1999,85,17,older_adult_65_plus
Thailand,2010,Narathiwat,female,0-4,32715,0,0,child_0_14
Thailand,2010,Narathiwat,female,5-9,31998,5,1,child_0_14
Thailand,2010,Narathiwat,female,10-14,33673,10,2,child_0_14
Thailand,2010,Narathiwat,female,15-19,33296,15,3,working_age_15_64
Thailand,2010,Narathiwat,female,20-24,31932,20,4,working_age_15_64
Thailand,2010,Narathiwat,female,25-29,30659,25,5,working_age_15_64
Thailand,2010,Narathiwat,female,30-34,27428,30,6,working_age_15_64
Thailand,2010,Narathiwat,female,35-39,26627,35,7,working_age_15_64
Thailand,2010,Narathiwat,female,40-44,25386,40,8,working_age_15_64
Thailand,2010,Narathiwat,female,45-49,23599,45,9,working_age_15_64
Thailand,2010,Narathiwat,female,50-54,16765,50,10,working_age_15_64
Thailand,2010,Narathiwat,female,55-59,14818,55,11,working_age_15_64
Thailand,2010,Narathiwat,female,60-64,10633,60,12,working_age_15_64
Thailand,2010,Narathiwat,female,65-69,7720,65,13,older_adult_65_plus
Thailand,2010,Narathiwat,female,70-74,7658,70,14,older_adult_65_plus
Thailand,2010,Narathiwat,female,75-79,5521,75,15,older_adult_65_plus
Thailand,2010,Narathiwat,female,80-84,3080,80,16,older_adult_65_plus
Thailand,2010,Narathiwat,female,85+,2597,85,17,older_adult_65_plus
Thailand,2011,Bangkok,male,0-4,140371,0,0,child_0_14
Thailand,2011,Bangkok,male,5-9,162379,5,1,child_0_14
Thailand,2011,Bangkok,male,10-14,186120,10,2,child_0_14
Thailand,2011,Bangkok,male,15-19,206353,15,3,working_age_15_64
Thailand,2011,Bangkok,male,20-24,190500,20,4,working_age_15_64
Thailand,2011,Bangkok,male,25-29,193229,25,5,working_age_15_64
Thailand,2011,Bangkok,male,30-34,219337,30,6,working_age_15_64
Thailand,2011,Bangkok,male,35-39,215700,35,7,working_age_15_64
Thailand,2011,Bangkok,male,40-44,220928,40,8,working_age_15_64
Thailand,2011,Bangkok,male,45-49,213928,45,9,working_age_15_64
Thailand,2011,Bangkok,male,50-54,191719,50,10,working_age_15_64
Thailand,2011,Bangkok,male,55-59,157020,55,11,working_age_15_64
Thailand,2011,Bangkok,male,60-64,112144,60,12,working_age_15_64
Thailand,2011,Bangkok,male,65-69,70916,65,13,older_adult_65_plus
Thailand,2011,Bangkok,male,70-74,54906,70,14,older_adult_65_plus
Thailand,2011,Bangkok,male,75-79,36481,75,15,older_adult_65_plus
Thailand,2011,Bangkok,male,80-84,18171,80,16,older_adult_65_plus
Thailand,2011,Bangkok,male,85+,13277,85,17,older_adult_65_plus
Thailand,2011,Bangkok,female,0-4,132066,0,0,child_0_14
Thailand,2011,Bangkok,female,5-9,154679,5,1,child_0_14
Thailand,2011,Bangkok,female,10-14,179719,10,2,child_0_14
Thailand,2011,Bangkok,female,15-19,203421,15,3,working_age_15_64
Thailand,2011,Bangkok,female,20-24,184937,20,4,working_age_15_64
Thailand,2011,Bangkok,female,25-29,204427,25,5,working_age_15_64
Thailand,2011,Bangkok,female,30-34,244908,30,6,working_age_15_64
Thailand,2011,Bangkok,female,35-39,250742,35,7,working_age_15_64
Thailand,2011,Bangkok,female,40-44,261174,40,8,working_age_15_64
Thailand,2011,Bangkok,female,45-49,254982,45,9,working_age_15_64
Thailand,2011,Bangkok,female,50-54,228020,50,10,working_age_15_64
Thailand,2011,Bangkok,female,55-59,192706,55,11,working_age_15_64
Thailand,2011,Bangkok,female,60-64,141581,60,12,working_age_15_64
Thailand,2011,Bangkok,female,65-69,94036,65,13,older_adult_65_plus
Thailand,2011,Bangkok,female,70-74,75772,70,14,older_adult_65_plus
Thailand,2011,Bangkok,female,75-79,55477,75,15,older_adult_65_plus
Thailand,2011,Bangkok,female,80-84,32354,80,16,older_adult_65_plus
Thailand,2011,Bangkok,female,85+,23580,85,17,older_adult_65_plus
Thailand,2011,Samut Prakan,male,0-4,36631,0,0,child_0_14
Thailand,2011,Samut Prakan,male,5-9,37856,5,1,child_0_14
Thailand,2011,Samut Prakan,male,10-14,41761,10,2,child_0_14
Thailand,2011,Samut Prakan,male,15-19,45350,15,3,working_age_15_64
Thailand,2011,Samut Prakan,male,20-24,37131,20,4,working_age_15_64
Thailand,2011,Samut Prakan,male,25-29,42142,25,5,working_age_15_64
Thailand,2011,Samut Prakan,male,30-34,51256,30,6,working_age_15_64
Thailand,2011,Samut Prakan,male,35-39,51391,35,7,working_age_15_64
Thailand,2011,Samut Prakan,male,40-44,54362,40,8,working_age_15_64
Thailand,2011,Samut Prakan,male,45-49,49445,45,9,working_age_15_64
Thailand,2011,Samut Prakan,male,50-54,39113,50,10,working_age_15_64
Thailand,2011,Samut Prakan,male,55-59,30027,55,11,working_age_15_64
Thailand,2011,Samut Prakan,male,60-64,20409,60,12,working_age_15_64
Thailand,2011,Samut Prakan,male,65-69,12978,65,13,older_adult_65_plus
Thailand,2011,Samut Prakan,male,70-74,9629,70,14,older_adult_65_plus
Thailand,2011,Samut Prakan,male,75-79,6124,75,15,older_adult_65_plus
Thailand,2011,Samut Prakan,male,80-84,3014,80,16,older_adult_65_plus
Thailand,2011,Samut Prakan,male,85+,2244,85,17,older_adult_65_plus
Thailand,2011,Samut Prakan,female,0-4,34238,0,0,child_0_14
Thailand,2011,Samut Prakan,female,5-9,36173,5,1,child_0_14
Thailand,2011,Samut Prakan,female,10-14,40060,10,2,child_0_14
Thailand,2011,Samut Prakan,female,15-19,44201,15,3,working_age_15_64
Thailand,2011,Samut Prakan,female,20-24,38801,20,4,working_age_15_64
Thailand,2011,Samut Prakan,female,25-29,45144,25,5,working_age_15_64
Thailand,2011,Samut Prakan,female,30-34,54799,30,6,working_age_15_64
Thailand,2011,Samut Prakan,female,35-39,56888,35,7,working_age_15_64
Thailand,2011,Samut Prakan,female,40-44,58891,40,8,working_age_15_64
Thailand,2011,Samut Prakan,female,45-49,54143,45,9,working_age_15_64
Thailand,2011,Samut Prakan,female,50-54,44491,50,10,working_age_15_64
Thailand,2011,Samut Prakan,female,55-59,36341,55,11,working_age_15_64
Thailand,2011,Samut Prakan,female,60-64,24613,60,12,working_age_15_64
Thailand,2011,Samut Prakan,female,65-69,16479,65,13,older_adult_65_plus
Thailand,2011,Samut Prakan,female,70-74,13166,70,14,older_adult_65_plus
Thailand,2011,Samut Prakan,female,75-79,8818,75,15,older_adult_65_plus
Thailand,2011,Samut Prakan,female,80-84,5310,80,16,older_adult_65_plus
Thailand,2011,Samut Prakan,female,85+,4250,85,17,older_adult_65_plus
Thailand,2011,Nonthaburi,male,0-4,31031,0,0,child_0_14
Thailand,2011,Nonthaburi,male,5-9,32699,5,1,child_0_14
Thailand,2011,Nonthaburi,male,10-14,35135,10,2,child_0_14
Thailand,2011,Nonthaburi,male,15-19,38972,15,3,working_age_15_64
Thailand,2011,Nonthaburi,male,20-24,31946,20,4,working_age_15_64
Thailand,2011,Nonthaburi,male,25-29,36190,25,5,working_age_15_64
Thailand,2011,Nonthaburi,male,30-34,44502,30,6,working_age_15_64
Thailand,2011,Nonthaburi,male,35-39,45023,35,7,working_age_15_64
Thailand,2011,Nonthaburi,male,40-44,47364,40,8,working_age_15_64
Thailand,2011,Nonthaburi,male,45-49,44837,45,9,working_age_15_64
Thailand,2011,Nonthaburi,male,50-54,37745,50,10,working_age_15_64
Thailand,2011,Nonthaburi,male,55-59,29566,55,11,working_age_15_64
Thailand,2011,Nonthaburi,male,60-64,20771,60,12,working_age_15_64
Thailand,2011,Nonthaburi,male,65-69,13973,65,13,older_adult_65_plus
Thailand,2011,Nonthaburi,male,70-74,11611,70,14,older_adult_65_plus
Thailand,2011,Nonthaburi,male,75-79,8556,75,15,older_adult_65_plus
Thailand,2011,Nonthaburi,male,80-84,4767,80,16,older_adult_65_plus
Thailand,2011,Nonthaburi,male,85+,4554,85,17,older_adult_65_plus
Thailand,2011,Nonthaburi,female,0-4,29033,0,0,child_0_14
Thailand,2011,Nonthaburi,female,5-9,30572,5,1,child_0_14
Thailand,2011,Nonthaburi,female,10-14,34075,10,2,child_0_14
Thailand,2011,Nonthaburi,female,15-19,38084,15,3,working_age_15_64
Thailand,2011,Nonthaburi,female,20-24,34222,20,4,working_age_15_64
Thailand,2011,Nonthaburi,female,25-29,40158,25,5,working_age_15_64
Thailand,2011,Nonthaburi,female,30-34,51513,30,6,working_age_15_64
Thailand,2011,Nonthaburi,female,35-39,53989,35,7,working_age_15_64
Thailand,2011,Nonthaburi,female,40-44,56800,40,8,working_age_15_64
Thailand,2011,Nonthaburi,female,45-49,54726,45,9,working_age_15_64
Thailand,2011,Nonthaburi,female,50-54,46993,50,10,working_age_15_64
Thailand,2011,Nonthaburi,female,55-59,38096,55,11,working_age_15_64
Thailand,2011,Nonthaburi,female,60-64,27065,60,12,working_age_15_64
Thailand,2011,Nonthaburi,female,65-69,18457,65,13,older_adult_65_plus
Thailand,2011,Nonthaburi,female,70-74,14687,70,14,older_adult_65_plus
Thailand,2011,Nonthaburi,female,75-79,10214,75,15,older_adult_65_plus
Thailand,2011,Nonthaburi,female,80-84,6005,80,16,older_adult_65_plus
Thailand,2011,Nonthaburi,female,85+,4301,85,17,older_adult_65_plus
Thailand,2011,Pathum Thani,male,0-4,32686,0,0,child_0_14
Thailand,2011,Pathum Thani,male,5-9,33354,5,1,child_0_14
Thailand,2011,Pathum Thani,male,10-14,33813,10,2,child_0_14
Thailand,2011,Pathum Thani,male,15-19,37147,15,3,working_age_15_64
Thailand,2011,Pathum Thani,male,20-24,31758,20,4,working_age_15_64
Thailand,2011,Pathum Thani,male,25-29,34182,25,5,working_age_15_64
Thailand,2011,Pathum Thani,male,30-34,42713,30,6,working_age_15_64
Thailand,2011,Pathum Thani,male,35-39,44781,35,7,working_age_15_64
Thailand,2011,Pathum Thani,male,40-44,46668,40,8,working_age_15_64
Thailand,2011,Pathum Thani,male,45-49,40571,45,9,working_age_15_64
Thailand,2011,Pathum Thani,male,50-54,30443,50,10,working_age_15_64
Thailand,2011,Pathum Thani,male,55-59,22753,55,11,working_age_15_64
Thailand,2011,Pathum Thani,male,60-64,16108,60,12,working_age_15_64
Thailand,2011,Pathum Thani,male,65-69,10343,65,13,older_adult_65_plus
Thailand,2011,Pathum Thani,male,70-74,7845,70,14,older_adult_65_plus
Thailand,2011,Pathum Thani,male,75-79,4835,75,15,older_adult_65_plus
Thailand,2011,Pathum Thani,male,80-84,2329,80,16,older_adult_65_plus
Thailand,2011,Pathum Thani,male,85+,1501,85,17,older_adult_65_plus
Thailand,2011,Pathum Thani,female,0-4,30528,0,0,child_0_14
