year,province_name_en,sex,age_group,population
2010,Chungcheongbuk-do,male,0-4,37086
2010,Chungcheongbuk-do,male,5-9,40193
2010,Chungcheongbuk-do,male,10-14,54062
2010,Chungcheongbuk-do,male,15-19,58720
2010,Chungcheongbuk-do,male,20-24,51057
2010,Chungcheongbuk-do,male,25-29,56258
2010,Chungcheongbuk-do,male,30-34,56955
2010,Chungcheongbuk-do,male,35-39,64717
2010,Chungcheongbuk-do,male,40-44,69291
2010,Chungcheongbuk-do,male,45-49,67768
2010,Chungcheongbuk-do,male,50-54,64475
2010,Chungcheongbuk-do,male,55-59,45472
2010,Chungcheongbuk-do,male,60-64,32935
2010,Chungcheongbuk-do,male,65-69,29929
2010,Chungcheongbuk-do,male,70-74,25603
2010,Chungcheongbuk-do,male,75-79,15652
2010,Chungcheongbuk-do,male,80-84,7036
2010,Chungcheongbuk-do,male,85+,4092
2010,Chungcheongbuk-do,female,0-4,34727
2010,Chungcheongbuk-do,female,5-9,36936
2010,Chungcheongbuk-do,female,10-14,49402
2010,Chungcheongbuk-do,female,15-19,51017
2010,Chungcheongbuk-do,female,20-24,43544
2010,Chungcheongbuk-do,female,25-29,50123
2010,Chungcheongbuk-do,female,30-34,52650
2010,Chungcheongbuk-do,female,35-39,60783
2010,Chungcheongbuk-do,female,40-44,64797
2010,Chungcheongbuk-do,female,45-49,62416
2010,Chungcheongbuk-do,female,50-54,60877
2010,Chungcheongbuk-do,female,55-59,45094
2010,Chungcheongbuk-do,female,60-64,33703
2010,Chungcheongbuk-do,female,65-69,35905
2010,Chungcheongbuk-do,female,70-74,33861
2010,Chungcheongbuk-do,female,75-79,26319
2010,Chungcheongbuk-do,female,80-84,15352
2010,Chungcheongbuk-do,female,85+,10721
2010,Chungcheongnam-do,male,0-4,51932
2010,Chungcheongnam-do,male,5-9,53789
2010,Chungcheongnam-do,male,10-14,69230
2010,Chungcheongnam-do,male,15-19,71604
2010,Chungcheongnam-do,male,20-24,62993
2010,Chungcheongnam-do,male,25-29,76402
2010,Chungcheongnam-do,male,30-34,81091
2010,Chungcheongnam-do,male,35-39,89239
2010,Chungcheongnam-do,male,40-44,89527
2010,Chungcheongnam-do,male,45-49,87913
2010,Chungcheongnam-do,male,50-54,81324
2010,Chungcheongnam-do,male,55-59,59711
2010,Chungcheongnam-do,male,60-64,49655
2010,Chungcheongnam-do,male,65-69,41629
2010,Chungcheongnam-do,male,70-74,38027
2010,Chungcheongnam-do,male,75-79,26744
2010,Chungcheongnam-do,male,80-84,12079
2010,Chungcheongnam-do,male,85+,6474
2010,Chungcheongnam-do,female,0-4,48916
2010,Chungcheongnam-do,female,5-9,50113
2010,Chungcheongnam-do,female,10-14,63517
2010,Chungcheongnam-do,female,15-19,64213
2010,Chungcheongnam-do,female,20-24,57727
2010,Chungcheongnam-do,female,25-29,64599
2010,Chungcheongnam-do,female,30-34,70998
2010,Chungcheongnam-do,female,35-39,79380
2010,Chungcheongnam-do,female,40-44,78619
2010,Chungcheongnam-do,female,45-49,77933
2010,Chungcheongnam-do,female,50-54,76314
2010,Chungcheongnam-do,female,55-59,59504
2010,Chungcheongnam-do,female,60-64,50715
2010,Chungcheongnam-do,female,65-69,51025
2010,Chungcheongnam-do,female,70-74,50910
2010,Chungcheongnam-do,female,75-79,41149
2010,Chungcheongnam-do,female,80-84,23538
2010,Chungcheongnam-do,female,85+,16981
2010,Jeollanam-do,male,0-4,41145
2010,Jeollanam-do,male,5-9,45748
2010,Jeollanam-do,male,10-14,63846
2010,Jeollanam-do,male,15-19,68343
2010,Jeollanam-do,male,20-24,57424
2010,Jeollanam-do,male,25-29,60258
2010,Jeollanam-do,male,30-34,61695
2010,Jeollanam-do,male,35-39,73262
2010,Jeollanam-do,male,40-44,81380
2010,Jeollanam-do,male,45-49,80615
2010,Jeollanam-do,male,50-54,78280
2010,Jeollanam-do,male,55-59,59009
2010,Jeollanam-do,male,60-64,53788
2010,Jeollanam-do,male,65-69,47160
2010,Jeollanam-do,male,70-74,41731
2010,Jeollanam-do,male,75-79,25590
2010,Jeollanam-do,male,80-84,12941
2010,Jeollanam-do,male,85+,6409
2010,Jeollanam-do,female,0-4,38829
2010,Jeollanam-do,female,5-9,42246
2010,Jeollanam-do,female,10-14,58960
2010,Jeollanam-do,female,15-19,61191
2010,Jeollanam-do,female,20-24,48259
2010,Jeollanam-do,female,25-29,50712
2010,Jeollanam-do,female,30-34,54724
2010,Jeollanam-do,female,35-39,63155
2010,Jeollanam-do,female,40-44,67984
2010,Jeollanam-do,female,45-49,70562
2010,Jeollanam-do,female,50-54,72783
2010,Jeollanam-do,female,55-59,57715
2010,Jeollanam-do,female,60-64,55672
2010,Jeollanam-do,female,65-69,59978
2010,Jeollanam-do,female,70-74,61338
2010,Jeollanam-do,female,75-79,46120
2010,Jeollanam-do,female,80-84,28999
2010,Jeollanam-do,female,85+,20634
2010,Gyeongsangbuk-do,male,0-4,58710
2010,Gyeongsangbuk-do,male,5-9,62949
2010,Gyeongsangbuk-do,male,10-14,85037
2010,Gyeongsangbuk-do,male,15-19,95409
2010,Gyeongsangbuk-do,male,20-24,89252
2010,Gyeongsangbuk-do,male,25-29,93825
2010,Gyeongsangbuk-do,male,30-34,95407
2010,Gyeongsangbuk-do,male,35-39,107890
2010,Gyeongsangbuk-do,male,40-44,115324
2010,Gyeongsangbuk-do,male,45-49,115540
2010,Gyeongsangbuk-do,male,50-54,112983
2010,Gyeongsangbuk-do,male,55-59,86916
2010,Gyeongsangbuk-do,male,60-64,68287
2010,Gyeongsangbuk-do,male,65-69,57316
2010,Gyeongsangbuk-do,male,70-74,50551
2010,Gyeongsangbuk-do,male,75-79,32601
2010,Gyeongsangbuk-do,male,80-84,14967
2010,Gyeongsangbuk-do,male,85+,8238
2010,Gyeongsangbuk-do,female,0-4,54335
2010,Gyeongsangbuk-do,female,5-9,56529
2010,Gyeongsangbuk-do,female,10-14,75766
2010,Gyeongsangbuk-do,female,15-19,79407
2010,Gyeongsangbuk-do,female,20-24,71304
2010,Gyeongsangbuk-do,female,25-29,81159
2010,Gyeongsangbuk-do,female,30-34,86305
2010,Gyeongsangbuk-do,female,35-39,99100
2010,Gyeongsangbuk-do,female,40-44,104417
2010,Gyeongsangbuk-do,female,45-49,107253
2010,Gyeongsangbuk-do,female,50-54,109324
2010,Gyeongsangbuk-do,female,55-59,89023
2010,Gyeongsangbuk-do,female,60-64,69611
2010,Gyeongsangbuk-do,female,65-69,72125
2010,Gyeongsangbuk-do,female,70-74,71632
2010,Gyeongsangbuk-do,female,75-79,55200
2010,Gyeongsangbuk-do,female,80-84,32938
2010,Gyeongsangbuk-do,female,85+,23290
2010,Gyeongsangnam-do,male,0-4,82340
2010,Gyeongsangnam-do,male,5-9,87608
2010,Gyeongsangnam-do,male,10-14,117349
2010,Gyeongsangnam-do,male,15-19,126745
2010,Gyeongsangnam-do,male,20-24,104805
2010,Gyeongsangnam-do,male,25-29,115911
2010,Gyeongsangnam-do,male,30-34,125914
2010,Gyeongsangnam-do,male,35-39,145190
2010,Gyeongsangnam-do,male,40-44,152445
2010,Gyeongsangnam-do,male,45-49,145099
2010,Gyeongsangnam-do,male,50-54,137049
2010,Gyeongsangnam-do,male,55-59,97054
2010,Gyeongsangnam-do,male,60-64,71561
2010,Gyeongsangnam-do,male,65-69,54965
2010,Gyeongsangnam-do,male,70-74,45131
2010,Gyeongsangnam-do,male,75-79,27891
2010,Gyeongsangnam-do,male,80-84,12805
2010,Gyeongsangnam-do,male,85+,6180
2010,Gyeongsangnam-do,female,0-4,76834
2010,Gyeongsangnam-do,female,5-9,78731
2010,Gyeongsangnam-do,female,10-14,104744
2010,Gyeongsangnam-do,female,15-19,107430
2010,Gyeongsangnam-do,female,20-24,86570
2010,Gyeongsangnam-do,female,25-29,103346
2010,Gyeongsangnam-do,female,30-34,117545
2010,Gyeongsangnam-do,female,35-39,137221
2010,Gyeongsangnam-do,female,40-44,143913
2010,Gyeongsangnam-do,female,45-49,136054
2010,Gyeongsangnam-do,female,50-54,129921
2010,Gyeongsangnam-do,female,55-59,96374
2010,Gyeongsangnam-do,female,60-64,74135
2010,Gyeongsangnam-do,female,65-69,69322
2010,Gyeongsangnam-do,female,70-74,67312
2010,Gyeongsangnam-do,female,75-79,53038
2010,Gyeongsangnam-do,female,80-84,31801
2010,Gyeongsangnam-do,female,85+,20203
2010,Jeju,male,0-4,14853
2010,Jeju,male,5-9,17309
2010,Jeju,male,10-14,21985
2010,Jeju,male,15-19,22294
2010,Jeju,male,20-24,17119
2010,Jeju,male,25-29,18699
2010,Jeju,male,30-34,20203
2010,Jeju,male,35-39,25315
2010,Jeju,male,40-44,26902
2010,Jeju,male,45-49,24821
2010,Jeju,male,50-54,22057
2010,Jeju,male,55-59,15051
2010,Jeju,male,60-64,12679
2010,Jeju,male,65-69,10516
2010,Jeju,male,70-74,8084
2010,Jeju,male,75-79,4999
2010,Jeju,male,80-84,1646
2010,Jeju,male,85+,1050
2010,Jeju,female,0-4,13932
2010,Jeju,female,5-9,15325
2010,Jeju,female,10-14,20147
2010,Jeju,female,15-19,20183
2010,Jeju,female,20-24,15105
2010,Jeju,female,25-29,17691
2010,Jeju,female,30-34,19036
2010,Jeju,female,35-39,24120
2010,Jeju,female,40-44,24610
2010,Jeju,female,45-49,22787
2010,Jeju,female,50-54,20944
2010,Jeju,female,55-59,15254
2010,Jeju,female,60-64,13193
2010,Jeju,female,65-69,11904
2010,Jeju,female,70-74,11150
2010,Jeju,female,75-79,9288
2010,Jeju,female,80-84,5505
2010,Jeju,female,85+,5499
2010,Gangwon State,male,0-4,32608
2010,Gangwon State,male,5-9,38195
2010,Gangwon State,male,10-14,50710
2010,Gangwon State,male,15-19,53969
2010,Gangwon State,male,20-24,50894
2010,Gangwon State,male,25-29,51187
2010,Gangwon State,male,30-34,51193
2010,Gangwon State,male,35-39,61810
2010,Gangwon State,male,40-44,67184
2010,Gangwon State,male,45-49,66698
2010,Gangwon State,male,50-54,68811
2010,Gangwon State,male,55-59,48812
2010,Gangwon State,male,60-64,35049
2010,Gangwon State,male,65-69,34903
2010,Gangwon State,male,70-74,29878
2010,Gangwon State,male,75-79,15347
2010,Gangwon State,male,80-84,7326
2010,Gangwon State,male,85+,5233
2010,Gangwon State,female,0-4,30428
2010,Gangwon State,female,5-9,34891
2010,Gangwon State,female,10-14,46705
2010,Gangwon State,female,15-19,47986
2010,Gangwon State,female,20-24,40953
2010,Gangwon State,female,25-29,43216
2010,Gangwon State,female,30-34,48089
2010,Gangwon State,female,35-39,57351
2010,Gangwon State,female,40-44,61068
2010,Gangwon State,female,45-49,62945
2010,Gangwon State,female,50-54,66336
2010,Gangwon State,female,55-59,48691
2010,Gangwon State,female,60-64,37534
2010,Gangwon State,female,65-69,41012
2010,Gangwon State,female,70-74,37496
2010,Gangwon State,female,75-79,25801
2010,Gangwon State,female,80-84,17039
2010,Gangwon State,female,85+,12470
2010,Jeonbuk State,male,0-4,41462
2010,Jeonbuk State,male,5-9,47677
2010,Jeonbuk State,male,10-14,64907
2010,Jeonbuk State,male,15-19,69478
2010,Jeonbuk State,male,20-24,59918
2010,Jeonbuk State,male,25-29,63385
2010,Jeonbuk State,male,30-34,63420
2010,Jeonbuk State,male,35-39,75438
2010,Jeonbuk State,male,40-44,78465
2010,Jeonbuk State,male,45-49,76236
2010,Jeonbuk State,male,50-54,73982
2010,Jeonbuk State,male,55-59,56061
2010,Jeonbuk State,male,60-64,49306
2010,Jeonbuk State,male,65-69,39387
2010,Jeonbuk State,male,70-74,33299
2010,Jeonbuk State,male,75-79,22638
2010,Jeonbuk State,male,80-84,11022
2010,Jeonbuk State,male,85+,5400
2010,Jeonbuk State,female,0-4,38657
2010,Jeonbuk State,female,5-9,44396
2010,Jeonbuk State,female,10-14,60279
2010,Jeonbuk State,female,15-19,63124
2010,Jeonbuk State,female,20-24,52205
2010,Jeonbuk State,female,25-29,55135
2010,Jeonbuk State,female,30-34,58623
2010,Jeonbuk State,female,35-39,69588
2010,Jeonbuk State,female,40-44,71788
2010,Jeonbuk State,female,45-49,71089
2010,Jeonbuk State,female,50-54,72133
2010,Jeonbuk State,female,55-59,56293
2010,Jeonbuk State,female,60-64,51545
2010,Jeonbuk State,female,65-69,49272
2010,Jeonbuk State,female,70-74,46751
2010,Jeonbuk State,female,75-79,37932
2010,Jeonbuk State,female,80-84,22892
2010,Jeonbuk State,female,85+,15780
2015,Seoul,male,0-4,201960
2015,Seoul,male,5-9,199837
2015,Seoul,male,10-14,215897
2015,Seoul,male,15-19,294144
2015,Seoul,male,20-24,355317
2015,Seoul,male,25-29,367883
2015,Seoul,male,30-34,429916
2015,Seoul,male,35-39,407741
2015,Seoul,male,40-44,430700
2015,Seoul,male,45-49,418873
2015,Seoul,male,50-54,395813
2015,Seoul,male,55-59,378104
2015,Seoul,male,60-64,279098
2015,Seoul,male,65-69,213781
2015,Seoul,male,70-74,163424
2015,Seoul,male,75-79,103173
2015,Seoul,male,80-84,48243
2015,Seoul,male,85+,27039
2015,Seoul,female,0-4,191943
2015,Seoul,female,5-9,189559
2015,Seoul,female,10-14,201909
2015,Seoul,female,15-19,273840
2015,Seoul,female,20-24,348466
2015,Seoul,female,25-29,375555
2015,Seoul,female,30-34,426545
2015,Seoul,female,35-39,404051
2015,Seoul,female,40-44,428770
2015,Seoul,female,45-49,423266
2015,Seoul,female,50-54,406691
2015,Seoul,female,55-59,407725
2015,Seoul,female,60-64,306142
2015,Seoul,female,65-69,238731
2015,Seoul,female,70-74,183944
2015,Seoul,female,75-79,131826
2015,Seoul,female,80-84,82102
2015,Seoul,female,85+,70173
2015,Busan,male,0-4,69420
2015,Busan,male,5-9,68017
2015,Busan,male,10-14,74478
2015,Busan,male,15-19,107021
2015,Busan,male,20-24,130825
2015,Busan,male,25-29,109982
2015,Busan,male,30-34,123526
2015,Busan,male,35-39,128885
2015,Busan,male,40-44,138811
2015,Busan,male,45-49,144035
2015,Busan,male,50-54,146240
2015,Busan,male,55-59,153703
2015,Busan,male,60-64,119522
2015,Busan,male,65-69,88033
2015,Busan,male,70-74,64475
2015,Busan,male,75-79,41159
2015,Busan,male,80-84,18875
2015,Busan,male,85+,8563
2015,Busan,female,0-4,65578
2015,Busan,female,5-9,64212
2015,Busan,female,10-14,68783
2015,Busan,female,15-19,95221
2015,Busan,female,20-24,114218
2015,Busan,female,25-29,101489
2015,Busan,female,30-34,118138
2015,Busan,female,35-39,123409
2015,Busan,female,40-44,137360
2015,Busan,female,45-49,148012
2015,Busan,female,50-54,155099
2015,Busan,female,55-59,164661
2015,Busan,female,60-64,128502
2015,Busan,female,65-69,96842
2015,Busan,female,70-74,75853
2015,Busan,female,75-79,58154
2015,Busan,female,80-84,35852
2015,Busan,female,85+,26824
2015,Daegu,male,0-4,51925
2015,Daegu,male,5-9,55305
2015,Daegu,male,10-14,64121
2015,Daegu,male,15-19,89497
2015,Daegu,male,20-24,100038
2015,Daegu,male,25-29,79479
2015,Daegu,male,30-34,82738
2015,Daegu,male,35-39,89670
2015,Daegu,male,40-44,104596
2015,Daegu,male,45-49,111657
2015,Daegu,male,50-54,108273
2015,Daegu,male,55-59,98549
2015,Daegu,male,60-64,69858
2015,Daegu,male,65-69,50332
2015,Daegu,male,70-74,37030
2015,Daegu,male,75-79,25595
2015,Daegu,male,80-84,13088
2015,Daegu,male,85+,5540
2015,Daegu,female,0-4,49402
2015,Daegu,female,5-9,51483
2015,Daegu,female,10-14,57217
2015,Daegu,female,15-19,78755
2015,Daegu,female,20-24,81745
2015,Daegu,female,25-29,65493
2015,Daegu,female,30-34,80324
2015,Daegu,female,35-39,89901
2015,Daegu,female,40-44,107976
2015,Daegu,female,45-49,114445
2015,Daegu,female,50-54,111136
2015,Daegu,female,55-59,101695
2015,Daegu,female,60-64,76429
2015,Daegu,female,65-69,57074
2015,Daegu,female,70-74,47813
2015,Daegu,female,75-79,38446
2015,Daegu,female,80-84,24634
2015,Daegu,female,85+,16570
2015,Incheon,male,0-4,69298
2015,Incheon,male,5-9,70192
2015,Incheon,male,10-14,72078
2015,Incheon,male,15-19,95907
2015,Incheon,male,20-24,111772
2015,Incheon,male,25-29,97545
2015,Incheon,male,30-34,114055
2015,Incheon,male,35-39,120300
2015,Incheon,male,40-44,130608
2015,Incheon,male,45-49,130161
2015,Incheon,male,50-54,132755
2015,Incheon,male,55-59,118250
2015,Incheon,male,60-64,74051
2015,Incheon,male,65-69,52466
2015,Incheon,male,70-74,37130
2015,Incheon,male,75-79,24212
2015,Incheon,male,80-84,12308
2015,Incheon,male,85+,6781
2015,Incheon,female,0-4,65605
2015,Incheon,female,5-9,66663
2015,Incheon,female,10-14,67806
2015,Incheon,female,15-19,88739
2015,Incheon,female,20-24,101605
2015,Incheon,female,25-29,91191
2015,Incheon,female,30-34,107957
2015,Incheon,female,35-39,113586
2015,Incheon,female,40-44,124930
2015,Incheon,female,45-49,130406
2015,Incheon,female,50-54,128760
2015,Incheon,female,55-59,114354
2015,Incheon,female,60-64,74336
2015,Incheon,female,65-69,54981
2015,Incheon,female,70-74,44579
2015,Incheon,female,75-79,36226
2015,Incheon,female,80-84,24488
2015,Incheon,female,85+,19734
2015,Gwangju,male,0-4,35084
2015,Gwangju,male,5-9,39126
2015,Gwangju,male,10-14,43561
2015,Gwangju,male,15-19,58848
2015,Gwangju,male,20-24,59137
2015,Gwangju,male,25-29,44288
2015,Gwangju,male,30-34,53333
2015,Gwangju,male,35-39,57632
2015,Gwangju,male,40-44,64355
2015,Gwangju,male,45-49,64186
2015,Gwangju,male,50-54,56972
2015,Gwangju,male,55-59,50181
2015,Gwangju,male,60-64,33436
2015,Gwangju,male,65-69,26931
2015,Gwangju,male,70-74,19980
2015,Gwangju,male,75-79,12912
2015,Gwangju,male,80-84,6511
2015,Gwangju,male,85+,3189
2015,Gwangju,female,0-4,32919
2015,Gwangju,female,5-9,36571
2015,Gwangju,female,10-14,40131
2015,Gwangju,female,15-19,54465
2015,Gwangju,female,20-24,53285
2015,Gwangju,female,25-29,41976
2015,Gwangju,female,30-34,52061
2015,Gwangju,female,35-39,58010
2015,Gwangju,female,40-44,65123
2015,Gwangju,female,45-49,64385
2015,Gwangju,female,50-54,57506
2015,Gwangju,female,55-59,52707
2015,Gwangju,female,60-64,36532
2015,Gwangju,female,65-69,30449
2015,Gwangju,female,70-74,24475
2015,Gwangju,female,75-79,19122
2015,Gwangju,female,80-84,12601
2015,Gwangju,female,85+,10219
2015,Daejeon,male,0-4,36413
2015,Daejeon,male,5-9,38165
2015,Daejeon,male,10-14,41441
2015,Daejeon,male,15-19,54943
2015,Daejeon,male,20-24,60145
2015,Daejeon,male,25-29,51720
2015,Daejeon,male,30-34,56578
2015,Daejeon,male,35-39,58742
2015,Daejeon,male,40-44,66263
2015,Daejeon,male,45-49,67145
2015,Daejeon,male,50-54,62117
2015,Daejeon,male,55-59,56889
2015,Daejeon,male,60-64,38426
2015,Daejeon,male,65-69,27267
2015,Daejeon,male,70-74,19865
2015,Daejeon,male,75-79,13245
2015,Daejeon,male,80-84,6877
2015,Daejeon,male,85+,3537
2015,Daejeon,female,0-4,34444
2015,Daejeon,female,5-9,36027
2015,Daejeon,female,10-14,38257
2015,Daejeon,female,15-19,50323
2015,Daejeon,female,20-24,53419
2015,Daejeon,female,25-29,45465
2015,Daejeon,female,30-34,54453
2015,Daejeon,female,35-39,58947
2015,Daejeon,female,40-44,66408
2015,Daejeon,female,45-49,67192
2015,Daejeon,female,50-54,61968
2015,Daejeon,female,55-59,57690
2015,Daejeon,female,60-64,39667
2015,Daejeon,female,65-69,28921
2015,Daejeon,female,70-74,24032
2015,Daejeon,female,75-79,18994
2015,Daejeon,female,80-84,12979
2015,Daejeon,female,85+,9811
2015,Ulsan,male,0-4,30278
2015,Ulsan,male,5-9,29788
2015,Ulsan,male,10-14,30909
2015,Ulsan,male,15-19,43538
2015,Ulsan,male,20-24,48579
2015,Ulsan,male,25-29,40460
2015,Ulsan,male,30-34,46290
2015,Ulsan,male,35-39,48565
2015,Ulsan,male,40-44,50466
2015,Ulsan,male,45-49,55640
2015,Ulsan,male,50-54,55950
2015,Ulsan,male,55-59,48206
2015,Ulsan,male,60-64,31324
2015,Ulsan,male,65-69,20035
2015,Ulsan,male,70-74,12536
2015,Ulsan,male,75-79,7432
2015,Ulsan,male,80-84,3434
2015,Ulsan,male,85+,1459
2015,Ulsan,female,0-4,28642
2015,Ulsan,female,5-9,27533
2015,Ulsan,female,10-14,27406
2015,Ulsan,female,15-19,38105
2015,Ulsan,female,20-24,37735
2015,Ulsan,female,25-29,31841
2015,Ulsan,female,30-34,41516
2015,Ulsan,female,35-39,44462
2015,Ulsan,female,40-44,50339
2015,Ulsan,female,45-49,55543
2015,Ulsan,female,50-54,51579
2015,Ulsan,female,55-59,45655
2015,Ulsan,female,60-64,29980
2015,Ulsan,female,65-69,19129
2015,Ulsan,female,70-74,14478
2015,Ulsan,female,75-79,11371
2015,Ulsan,female,80-84,7561
2015,Ulsan,female,85+,5770
2015,Sejong,male,0-4,7583
2015,Sejong,male,5-9,7657
2015,Sejong,male,10-14,6379
2015,Sejong,male,15-19,5565
2015,Sejong,male,20-24,5989
2015,Sejong,male,25-29,5774
2015,Sejong,male,30-34,8807
2015,Sejong,male,35-39,10701
2015,Sejong,male,40-44,11337
2015,Sejong,male,45-49,8722
2015,Sejong,male,50-54,7181
2015,Sejong,male,55-59,6360
2015,Sejong,male,60-64,4468
2015,Sejong,male,65-69,3219
2015,Sejong,male,70-74,2460
2015,Sejong,male,75-79,1916
2015,Sejong,male,80-84,1077
2015,Sejong,male,85+,557
2015,Sejong,female,0-4,7142
2015,Sejong,female,5-9,7443
2015,Sejong,female,10-14,6207
2015,Sejong,female,15-19,5247
2015,Sejong,female,20-24,5430
2015,Sejong,female,25-29,5850
2015,Sejong,female,30-34,9604
2015,Sejong,female,35-39,10913
2015,Sejong,female,40-44,10025
2015,Sejong,female,45-49,7286
2015,Sejong,female,50-54,6360
2015,Sejong,female,55-59,5971
2015,Sejong,female,60-64,4484
2015,Sejong,female,65-69,3443
2015,Sejong,female,70-74,3177
2015,Sejong,female,75-79,2798
2015,Sejong,female,80-84,2101
2015,Sejong,female,85+,1651
2015,Gyeonggi-do,male,0-4,311804
2015,Gyeonggi-do,male,5-9,330316
2015,Gyeonggi-do,male,10-14,338501
2015,Gyeonggi-do,male,15-19,427950
2015,Gyeonggi-do,male,20-24,457781
2015,Gyeonggi-do,male,25-29,399717
2015,Gyeonggi-do,male,30-34,476852
2015,Gyeonggi-do,male,35-39,522518
2015,Gyeonggi-do,male,40-44,589565
2015,Gyeonggi-do,male,45-49,579159
2015,Gyeonggi-do,male,50-54,541298
2015,Gyeonggi-do,male,55-59,466422
2015,Gyeonggi-do,male,60-64,295569
2015,Gyeonggi-do,male,65-69,207900
2015,Gyeonggi-do,male,70-74,157782
2015,Gyeonggi-do,male,75-79,110635
2015,Gyeonggi-do,male,80-84,56423
2015,Gyeonggi-do,male,85+,29620
2015,Gyeonggi-do,female,0-4,297212
2015,Gyeonggi-do,female,5-9,311902
2015,Gyeonggi-do,female,10-14,316535
2015,Gyeonggi-do,female,15-19,396753
2015,Gyeonggi-do,female,20-24,417438
2015,Gyeonggi-do,female,25-29,369934
2015,Gyeonggi-do,female,30-34,458599
2015,Gyeonggi-do,female,35-39,511201
2015,Gyeonggi-do,female,40-44,572014
2015,Gyeonggi-do,female,45-49,562199
2015,Gyeonggi-do,female,50-54,509935
2015,Gyeonggi-do,female,55-59,444348
2015,Gyeonggi-do,female,60-64,298202
2015,Gyeonggi-do,female,65-69,226041
2015,Gyeonggi-do,female,70-74,192415
2015,Gyeonggi-do,female,75-79,155366
2015,Gyeonggi-do,female,80-84,102378
2015,Gyeonggi-do,female,85+,80322
2015,Chungcheongbuk-do,male,0-4,35585
2015,Chungcheongbuk-do,male,5-9,37424
2015,Chungcheongbuk-do,male,10-14,40094
2015,Chungcheongbuk-do,male,15-19,53812
2015,Chungcheongbuk-do,male,20-24,58854
2015,Chungcheongbuk-do,male,25-29,48351
2015,Chungcheongbuk-do,male,30-34,54925
2015,Chungcheongbuk-do,male,35-39,57749
2015,Chungcheongbuk-do,male,40-44,65444
2015,Chungcheongbuk-do,male,45-49,69970
2015,Chungcheongbuk-do,male,50-54,68605
2015,Chungcheongbuk-do,male,55-59,65048
2015,Chungcheongbuk-do,male,60-64,45745
2015,Chungcheongbuk-do,male,65-69,32222
2015,Chungcheongbuk-do,male,70-74,27410
2015,Chungcheongbuk-do,male,75-79,21147
2015,Chungcheongbuk-do,male,80-84,11112
2015,Chungcheongbuk-do,male,85+,5399
2015,Chungcheongbuk-do,female,0-4,34316
2015,Chungcheongbuk-do,female,5-9,34994
2015,Chungcheongbuk-do,female,10-14,36667
2015,Chungcheongbuk-do,female,15-19,49055
2015,Chungcheongbuk-do,female,20-24,48460
2015,Chungcheongbuk-do,female,25-29,40791
2015,Chungcheongbuk-do,female,30-34,50090
2015,Chungcheongbuk-do,female,35-39,53494
2015,Chungcheongbuk-do,female,40-44,61171
2015,Chungcheongbuk-do,female,45-49,65548
2015,Chungcheongbuk-do,female,50-54,63811
2015,Chungcheongbuk-do,female,55-59,62806
2015,Chungcheongbuk-do,female,60-64,46330
2015,Chungcheongbuk-do,female,65-69,33897
2015,Chungcheongbuk-do,female,70-74,34819
2015,Chungcheongbuk-do,female,75-79,31210
2015,Chungcheongbuk-do,female,80-84,21998
2015,Chungcheongbuk-do,female,85+,15599
2015,Chungcheongnam-do,male,0-4,49975
2015,Chungcheongnam-do,male,5-9,51819
2015,Chungcheongnam-do,male,10-14,52339
2015,Chungcheongnam-do,male,15-19,67039
2015,Chungcheongnam-do,male,20-24,68828
2015,Chungcheongnam-do,male,25-29,62603
2015,Chungcheongnam-do,male,30-34,77299
2015,Chungcheongnam-do,male,35-39,81312
2015,Chungcheongnam-do,male,40-44,88723
2015,Chungcheongnam-do,male,45-49,88745
2015,Chungcheongnam-do,male,50-54,86421
2015,Chungcheongnam-do,male,55-59,79290
2015,Chungcheongnam-do,male,60-64,57939
2015,Chungcheongnam-do,male,65-69,46839
2015,Chungcheongnam-do,male,70-74,36879
2015,Chungcheongnam-do,male,75-79,30680
2015,Chungcheongnam-do,male,80-84,18760
2015,Chungcheongnam-do,male,85+,8949
2015,Chungcheongnam-do,female,0-4,47204
2015,Chungcheongnam-do,female,5-9,48238
2015,Chungcheongnam-do,female,10-14,48625
2015,Chungcheongnam-do,female,15-19,61211
2015,Chungcheongnam-do,female,20-24,59757
2015,Chungcheongnam-do,female,25-29,53045
2015,Chungcheongnam-do,female,30-34,66877
2015,Chungcheongnam-do,female,35-39,71421
2015,Chungcheongnam-do,female,40-44,78031
2015,Chungcheongnam-do,female,45-49,77609
2015,Chungcheongnam-do,female,50-54,77146
2015,Chungcheongnam-do,female,55-59,76000
2015,Chungcheongnam-do,female,60-64,58939
2015,Chungcheongnam-do,female,65-69,49064
2015,Chungcheongnam-do,female,70-74,47549
2015,Chungcheongnam-do,female,75-79,45331
2015,Chungcheongnam-do,female,80-84,33400
2015,Chungcheongnam-do,female,85+,23763
2015,Jeollanam-do,male,0-4,39648
2015,Jeollanam-do,male,5-9,41287
2015,Jeollanam-do,male,10-14,45725
2015,Jeollanam-do,male,15-19,63806
2015,Jeollanam-do,male,20-24,64605
2015,Jeollanam-do,male,25-29,47142
2015,Jeollanam-do,male,30-34,56290
2015,Jeollanam-do,male,35-39,62415
2015,Jeollanam-do,male,40-44,75032
2015,Jeollanam-do,male,45-49,83241
2015,Jeollanam-do,male,50-54,82268
2015,Jeollanam-do,male,55-59,79418
2015,Jeollanam-do,male,60-64,58485
2015,Jeollanam-do,male,65-69,51574
