year,province_name_en,sex,age_group,population
1993,Jeollanam-do,female,20-24,103563
1993,Jeollanam-do,female,25-29,73354
1993,Jeollanam-do,female,30-34,78661
1993,Jeollanam-do,female,35-39,66349
1993,Jeollanam-do,female,40-44,55832
1993,Jeollanam-do,female,45-49,56964
1993,Jeollanam-do,female,50-54,75228
1993,Jeollanam-do,female,55-59,71473
1993,Jeollanam-do,female,60-64,58776
1993,Jeollanam-do,female,65-69,39941
1993,Jeollanam-do,female,70-74,35093
1993,Jeollanam-do,female,75-79,21361
1993,Jeollanam-do,female,80-84,14475
1993,Jeollanam-do,female,85+,11232
1993,Gyeongsangbuk-do,male,0-4,105342
1993,Gyeongsangbuk-do,male,5-9,102130
1993,Gyeongsangbuk-do,male,10-14,126248
1993,Gyeongsangbuk-do,male,15-19,137028
1993,Gyeongsangbuk-do,male,20-24,162586
1993,Gyeongsangbuk-do,male,25-29,129963
1993,Gyeongsangbuk-do,male,30-34,130818
1993,Gyeongsangbuk-do,male,35-39,109088
1993,Gyeongsangbuk-do,male,40-44,83475
1993,Gyeongsangbuk-do,male,45-49,65856
1993,Gyeongsangbuk-do,male,50-54,77023
1993,Gyeongsangbuk-do,male,55-59,69959
1993,Gyeongsangbuk-do,male,60-64,49971
1993,Gyeongsangbuk-do,male,65-69,38900
1993,Gyeongsangbuk-do,male,70-74,28746
1993,Gyeongsangbuk-do,male,75-79,17281
1993,Gyeongsangbuk-do,male,80-84,7577
1993,Gyeongsangbuk-do,male,85+,3080
1993,Gyeongsangbuk-do,female,0-4,85180
1993,Gyeongsangbuk-do,female,5-9,88550
1993,Gyeongsangbuk-do,female,10-14,124455
1993,Gyeongsangbuk-do,female,15-19,132014
1993,Gyeongsangbuk-do,female,20-24,137880
1993,Gyeongsangbuk-do,female,25-29,116266
1993,Gyeongsangbuk-do,female,30-34,120920
1993,Gyeongsangbuk-do,female,35-39,98464
1993,Gyeongsangbuk-do,female,40-44,78053
1993,Gyeongsangbuk-do,female,45-49,65564
1993,Gyeongsangbuk-do,female,50-54,87472
1993,Gyeongsangbuk-do,female,55-59,82946
1993,Gyeongsangbuk-do,female,60-64,66732
1993,Gyeongsangbuk-do,female,65-69,51808
1993,Gyeongsangbuk-do,female,70-74,40230
1993,Gyeongsangbuk-do,female,75-79,28100
1993,Gyeongsangbuk-do,female,80-84,16628
