year,province_name_en,sex,age_group,population
2000,Chachoengsao,female,80-84,3001
2000,Chachoengsao,female,85+,3352
2000,Prachin Buri,male,0-4,16831
2000,Prachin Buri,male,5-9,17662
2000,Prachin Buri,male,10-14,16433
2000,Prachin Buri,male,15-19,17792
2000,Prachin Buri,male,20-24,21620
2000,Prachin Buri,male,25-29,19990
2000,Prachin Buri,male,30-34,20298
2000,Prachin Buri,male,35-39,18598
2000,Prachin Buri,male,40-44,15260
2000,Prachin Buri,male,45-49,11423
2000,Prachin Buri,male,50-54,8617
2000,Prachin Buri,male,55-59,6781
2000,Prachin Buri,male,60-64,6168
2000,Prachin Buri,male,65-69,4909
2000,Prachin Buri,male,70-74,3405
2000,Prachin Buri,male,75-79,2097
2000,Prachin Buri,male,80-84,1075
2000,Prachin Buri,male,85+,1036
2000,Prachin Buri,female,0-4,15886
2000,Prachin Buri,female,5-9,16511
2000,Prachin Buri,female,10-14,15848
2000,Prachin Buri,female,15-19,17235
2000,Prachin Buri,female,20-24,19010
2000,Prachin Buri,female,25-29,19863
2000,Prachin Buri,female,30-34,19882
2000,Prachin Buri,female,35-39,18920
2000,Prachin Buri,female,40-44,15700
2000,Prachin Buri,female,45-49,12473
2000,Prachin Buri,female,50-54,9152
2000,Prachin Buri,female,55-59,7456
2000,Prachin Buri,female,60-64,7131
2000,Prachin Buri,female,65-69,5595
2000,Prachin Buri,female,70-74,4320
2000,Prachin Buri,female,75-79,2684
2000,Prachin Buri,female,80-84,1625
2000,Prachin Buri,female,85+,1783
2000,Nakhon Nayok,male,0-4,8423
2000,Nakhon Nayok,male,5-9,9258
2000,Nakhon Nayok,male,10-14,8812
2000,Nakhon Nayok,male,15-19,11111
2000,Nakhon Nayok,male,20-24,11128
2000,Nakhon Nayok,male,25-29,10658
2000,Nakhon Nayok,male,30-34,11163
2000,Nakhon Nayok,male,35-39,10534
2000,Nakhon Nayok,male,40-44,8601
2000,Nakhon Nayok,male,45-49,6665
2000,Nakhon Nayok,male,50-54,5022
2000,Nakhon Nayok,male,55-59,3932
2000,Nakhon Nayok,male,60-64,3800
2000,Nakhon Nayok,male,65-69,2979
2000,Nakhon Nayok,male,70-74,2109
2000,Nakhon Nayok,male,75-79,1285
2000,Nakhon Nayok,male,80-84,656
2000,Nakhon Nayok,male,85+,499
2000,Nakhon Nayok,female,0-4,7834
2000,Nakhon Nayok,female,5-9,8724
2000,Nakhon Nayok,female,10-14,8303
2000,Nakhon Nayok,female,15-19,9136
2000,Nakhon Nayok,female,20-24,9896
2000,Nakhon Nayok,female,25-29,10426
2000,Nakhon Nayok,female,30-34,11351
2000,Nakhon Nayok,female,35-39,10797
